,product_id,product_name,description,price,consumer_description
28,37340,Panasonic Black High Defintion 60GB Hard Disk Drive/SD Hybrid Camcorder - HDCHS100K,Panasonic Black High Defintion 60GB Hard Disk Drive/SD Hybrid Camcorder - HDCHS100K/ 1920x1080 Pixel Recording/ Advanced Optical Image Stabilizer/ Leica Lens/ 12x Optical Zoom/ 2.7' Wide LCD/ 5.1 Channel Surround Sound/ Records To Internal Hard Drive And SD Memory Card/ Black Finish,,"The Panasonic Black High Definition 60GB Hard Disk Drive/SD Hybrid Camcorder - HDCHS100K is a compact and powerful video recording device that allows you to capture high-quality footage with ease. With a large 60GB hard disk drive, you can record hours of uninterrupted video, while the SD hybrid feature gives you the flexibility to expand the storage capacity using additional memory cards. The camcorder offers stunning high-definition video resolution, ensuring crystal-clear visuals. Its sleek and ergonomic design, along with a range of advanced features such as optical image stabilization and built-in microphone, make it a perfect choice for capturing your precious moments in the highest possible quality."
29,37354,Panasonic Rechargeable Lithium-Ion 1320 mAh Battery Pack - VWVBG130,"Panasonic Rechargeable Lithium-Ion 1320 mAh Battery Pack - VWVBG130/ Rechargeable Lithium Ion Battery Type/ Compatible With HDC-SD9, HDC-HS9, HDC-SD5, HDC-SD1, HDC-SX5, SDR-H60, SDR-H40/41, SDR-H200, SDR-H18, VDR-D310, VDR-D50/51, VDR-D230, VDR-D220, VDR-D210, PV-GS500, PV-GS320, PV-GS85, PV-GS83, PV-GS90, PV-GS80/ 7.2V Power Consumption/ Black Finish",,"The Panasonic Rechargeable Lithium-Ion 1320 mAh Battery Pack - VWVBG130 is a high-quality battery pack designed for a wide range of consumer electronics. With its compact and lightweight design, it offers convenient portability to power your devices on the go. The battery pack has a capacity of 1320 mAh, providing long-lasting power for extended use. Whether you need to power your digital camera, camcorder, or other compatible devices, this battery pack ensures reliable and efficient performance. With its rechargeable feature, you can easily replenish its power for repeated use, making it a cost-effective and environmentally-friendly choice."
30,37360,Pioneer 6.5' 2-Way Marine White Speakers - TSMR1640FM,Pioneer 6.5' 2-Way Marine Speakers - TSMR1640FM/ 160 Watts Maximum Power Handling (30 Watts Nominal)/ 1-1/8' Poly-Ether Imide Dome Tweeter With Magnetic Fluid And Equalizer/ Tinsel Lead Wire And Terminals Are Gold-Plated For Extra Protection/ Call 888-228-5800 To Purchase This Clearance Item<br>  <b> Original Price:</b><font color='#000000'> $120.00</font> <br>  <b>Open/Display Item(OF): </b> <font color='#FF0000'>$62.00</font>,,"The Pioneer 6.5' 2-Way Marine White Speakers are high-quality audio speakers designed specifically for marine use. With a sleek and durable white finish, these speakers not only provide excellent sound quality but also withstand the challenging marine environment. Featuring a two-way design, they offer a balanced sound reproduction with clear highs and deep lows. Whether you're cruising on a boat or enjoying some time by the pool, these marine speakers deliver immersive audio entertainment, bringing your favorite music to life with their powerful and crisp sound."
31,37403,Canon Black EOS 50D Digital SLR Camera Body - EOS50DBODY,Canon Black EOS 50D Digital SLR Camera Body - EOS50DBODY/ 15.1 Megapixel CMOS Sensor/ DIGIC 4 Image Processor/ 3.0' Clear View LCD/ 9 Cross-Type High-Precision Sensors/ Enhanced Live View/ EOS Integrated Cleaning System/ Creative Auto/ HDMI Output/ 2807B006/ Black Finish,,"The Canon Black EOS 50D Digital SLR Camera Body is a high-performance camera designed for photography enthusiasts and professionals. With its advanced features and impressive image quality, it allows users to capture stunning photos with ease. The camera body comes in a sleek black design and offers a durable construction for long-lasting use. It features a 15.1-megapixel CMOS sensor that produces sharp and detailed images, even in low light conditions. The EOS 50D also boasts fast shooting speeds, with the ability to capture up to 6.3 frames per second, making it ideal for capturing action shots. Additionally, it offers a wide range of shooting modes and customization options to cater to different photography styles, while its large LCD screen enables easy viewing and navigation through the camera's settings. Overall, the Canon EOS 50D Digital SLR Camera Body provides an excellent option for photographers looking for exceptional image quality and versatility in a professional-grade camera."
32,37404,Canon Black EOS 50D Digital SLR Camera With 28-135MM Lens - 50D28135,Canon Black EOS 50D Digital SLR Camera With 28-135MM Lens - 50D28135/ 15.1 Megapixel CMOS Sensor/ DIGIC 4 Image Processor/ 3.0' Clear View LCD/ 9 Cross-Type High-Precision Sensors/ Enhanced Live View/ EOS Integrated Cleaning System/ Creative Auto/ HDMI Output/ Lens Peripheral Illumination Correction/ Black Finish,,"The Canon Black EOS 50D Digital SLR Camera with 28-135mm Lens is a high-quality camera designed for photography enthusiasts. This camera features a powerful 15.1 megapixel image sensor that captures stunningly sharp and detailed photos. With its wide range of ISO sensitivity, users can confidently shoot in various lighting conditions, from bright daylight to low-light environments. The 28-135mm lens provides flexibility in shooting different subjects, from wide-angle landscapes to zoomed-in portraits. The camera also offers a fast and accurate autofocus system, ensuring that every shot is focused and well-balanced. Additionally, it has a large LCD screen for easy reviewing and navigating through menus. Whether you're a beginner or an experienced photographer, the Canon 50D is a reliable and versatile camera that delivers exceptional image quality."
33,37405,Sony BRAVIA Theater Black Micro System - DAVIS50B,Sony BRAVIA Theater Black Micro System - DAVIS50B/ 5.1-Channel Surround Sound/ Golf Ball-Sized Speakers/ Compact Design/ S-AIR Digital Wireless Capability/ HDMI Connectivity/ BRAVIA Sync/ Digital Cinema Sound(DCS) Technology/ S-Master Digital Amplifier/ Portable Audio Enhancer/ Black Finish,,"The Sony BRAVIA Theater Black Micro System - DAVIS50B is a compact and stylish audio system that delivers high-quality sound and modern features. It is designed for consumers who want a convenient and immersive audio experience in their homes. With its sleek black design, it seamlessly blends into any living space. The system includes a DVD/CD player, FM/AM radio, and Bluetooth connectivity, allowing users to easily play their favorite music from various sources. The powerful speakers and subwoofer ensure a rich and dynamic sound output, enhancing the overall audio experience. Whether watching movies, listening to music, or tuning into radio stations, this Sony BRAVIA Theater Black Micro System provides exceptional audio performance and versatility."
34,37421,AT&T Aliph Jawbone II Silver Bluetooth Headset - JAWBONE2S,"AT&T Aliph Jawbone II Silver Bluetooth Headset - JAWBONE2S/ Voice Activity Sensor/ Magnetic USB And Wall Charger/ Includes 4 Different Ear Loops And 3 Ear Buds/ Over 4 Hours Talk Time And 8 Days Standby Time/ Supports Bluetooth 1.1, 1.2 And 2.0/ Silver Finish",,"The AT&T Aliph Jawbone II Silver Bluetooth Headset, also known as JAWBONE2S, is a sleek and stylish wireless headset designed to enhance your communication experience. This lightweight and comfortable headset allows you to make and receive calls hands-free, eliminating the hassle of tangled wires. The advanced NoiseAssassin technology ensures crystal-clear sound quality in even the noisiest environments, while the ergonomic design provides a secure fit. With its long battery life and easy-to-use controls, the JAWBONE2S is the perfect companion for anyone seeking a hassle-free and convenient way to stay connected on the go."
35,37457,Toshiba 42' Regza TheaterWide Black Flat Panel LCD HDTV - 42RV535U,Toshiba 42' Regza TheaterWide Black Flat Panel LCD HDTV - 42RV535U/ 1080p Full HD CineSpeed Display/ 14-Bit PixelPure 4G Video Processor/ 4 HDMI Inputs/ Dynalight Dynamic Backlight Control/ ATSC/QAM/NTSC Tuner/ Color Temperature Control/ Colormaster Color Control/ Black Finish,,"The Toshiba 42' Regza TheaterWide Black Flat Panel LCD HDTV - 42RV535U is a high-quality and sleek television that offers an immersive viewing experience. With a 42-inch screen and a slim, black flat panel design, it is perfect for any living room or entertainment space. The LCD technology provides vibrant and sharp images, while the TheaterWide feature enhances the aspect ratio to create a cinematic feel. This HDTV also offers a range of connectivity options, including HDMI and USB ports, allowing you to easily connect your favorite devices. Whether you're watching movies, playing games, or streaming content, the Toshiba 42' Regza TheaterWide Black Flat Panel LCD HDTV delivers stunning visuals and exceptional performance."
36,37462,Toshiba 52' Regza Black Flat Panel LCD HDTV - 52RV535U,"Toshiba 52' Regza Black Flat Panel LCD HDTV - 52RV535U/ 1080p (1920 x 1080) Full HD CineSpeed Display/ SRT Super Resolution Technology/ AutoView/ PixelPure 4G 14-Bit Internal Digital Video Processor To Reach 4,096 Levels Of Gradation/ DynaLight Backlight Control/ NTSC/ATSC/QAM Built-In TV Tuning/ Double Skin Thin-Line Bezel/ Deep Color/ Black Finish",,"The Toshiba 52' Regza Black Flat Panel LCD HDTV - 52RV535U is a high-quality television that delivers stunning picture and sound quality for an immersive entertainment experience. With its 52-inch display, you can enjoy your favorite movies, TV shows, and sports events with exceptional clarity and detail. The sleek black flat panel design adds a touch of elegance to any living room or entertainment space. This HDTV also comes equipped with various advanced features like a built-in digital tuner, multiple HDMI ports, and a wide viewing angle, allowing you to connect your devices and enjoy a seamless viewing experience from any corner of the room. Overall, the Toshiba 52' Regza Black Flat Panel LCD HDTV - 52RV535U provides an impressive home entertainment solution for those seeking a superior visual and audio experience."
37,37468,Canon PowerShot Black 10 Megapixel Digital Camera - SX10IS,Canon PowerShot Black 10 Megapixel Digital Camera - SX10IS/ 20x Optical Zoom/ Optical Image Stabilizer/ 10.0 Megapixel/ 2.5' Vari-Angle LCD/ DIGIC 4 Image Processor/ Face Detection Self-Timer/ Intelligent Contrast Correction/ MovieSnap Mode/ Print/Share Button/ Black Finish,,"The Canon PowerShot Black 10 Megapixel Digital Camera - SX10IS is a versatile and user-friendly camera that is perfect for capturing stunning photos and videos. With its 10-megapixel resolution, it delivers high-quality images with exceptional clarity and detail. Its black design gives it a sleek and stylish appearance. The camera features a powerful zoom lens that allows you to capture distant subjects with ease, making it great for shooting landscapes, wildlife, or events. It also offers various shooting modes and settings to enhance your creativity and achieve professional-looking results. With its intuitive controls and user-friendly interface, even beginners can easily navigate and operate this camera. Overall, the Canon PowerShot SX10IS is a reliable and feature-packed digital camera that ensures superior image quality, making it an excellent choice for photography enthusiasts of all levels."
38,37469,Canon PowerShot Black 14.7 Megapixel Digital Camera - G10,Canon PowerShot Black 14.7 Megapixel Digital Camera - G10/ 14.7 Megapixel/ 5x Optical Zoom/ Optical Image Stabilizer/ DIGIC 4 Image Processor/ Face Detection Self-Timer/ Intelligent Contrast Correction/ 3.0' PureColor LCD/ Print/Share Button/ Black Finish,,"The Canon PowerShot G10 is a high-quality digital camera that aims to satisfy the needs of photography enthusiasts and casual users alike. With its sleek black design and powerful 14.7 megapixel resolution, this camera captures stunning images with exceptional detail. Whether you're capturing landscapes, portraits, or still-life shots, the G10's advanced features and user-friendly interface allow you to take professional-looking photographs effortlessly. Its versatile lens offers a wide zoom range, ensuring you never miss the perfect shot. The camera's image stabilization technology reduces blurriness, even in low-light conditions, while its face detection feature keeps your subjects in focus. Additionally, the G10 offers advanced manual controls for those who want to experiment with their photography skills. Its large LCD screen allows for easy composition and reviewing of your images, and the camera supports various memory card formats for convenient storage options. With the Canon PowerShot G10, capturing and sharing your memories has never been easier."
